,UploadKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD,PurposeKey,TradeName,Supplier,Purpose,SystemApproach,IsWater,PurposePercentHFJob,PurposeIngredientMSDS,IngredientKey,IngredientName,CASNumber,PercentHighAdditive,PercentHFJob,IngredientComment,IngredientMSDS,MassIngredient,ClaimantCompany,DisclosureKey
2816,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,0f0143f7-8eb8-46df-b25e-e774515389f6,Acrylamide,79-06-1,0.01,1.85865413914101e-05,,False,28.549878000000003,,d15b0c74-b1ad-4c92-884a-341cae4518c7
2817,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,ab3fbbad-112e-471f-be42-c64bd207d236,Phosphoric acid,7664-38-2,0.1,3.75309510773546e-05,,False,57.64946,,d15b0c74-b1ad-4c92-884a-341cae4518c7
2818,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,b1f8d4dd-d849-4d0e-b808-83f29a9ed60b,Ethanol,64-17-5,1.0,0.000375309510773546,,False,576.4946,,d15b0c74-b1ad-4c92-884a-341cae4518c7
2819,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,9daff31a-6f53-4fd2-86d1-34d8b49a646a,Amine Sulfate,Proprietary,1.0,0.000454447110577474,,False,698.054,MultiChem,d15b0c74-b1ad-4c92-884a-341cae4518c7
2820,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,f2379449-1203-4c05-a2e2-9db9f06c63e9,Alkylbenzene Derivatives,Proprietary,1.0,0.000454447110577474,,False,698.054,MultiChem,d15b0c74-b1ad-4c92-884a-341cae4518c7
2821,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,67010b3f-8f1e-464c-9d90-84ee0acc1214,"Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl chlorides",68424-85-1,5.0,0.00187654755386773,,False,2882.473,,d15b0c74-b1ad-4c92-884a-341cae4518c7
2822,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,1b960ffc-d105-42a8-bd30-66d78a7af101,Ethoxylated Alcohols,Proprietary,10.0,0.00454447110577474,,False,6980.54,MultiChem,d15b0c74-b1ad-4c92-884a-341cae4518c7
2823,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,07b2495f-bf04-473b-816c-75802f4d975e,Alkylbenzene sulfonate #2,Proprietary,10.0,0.00454447110577474,,False,6980.54,MultiChem,d15b0c74-b1ad-4c92-884a-341cae4518c7
2824,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,0c931675-23ba-4e96-83b1-09e2a7ecb5ec,Polydimethyl diallyl ammonium chloride,26062-79-3,30.0,0.00686568940297681,,False,10546.05,,d15b0c74-b1ad-4c92-884a-341cae4518c7
2825,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,20c31acf-38d2-44fb-b5c1-87779bc76653,Ethoxylated branched C13 alcohol,78330-21-9,5.0,0.009293270695705059,,False,14274.938999999998,,d15b0c74-b1ad-4c92-884a-341cae4518c7
2826,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,ebb76317-431a-469e-a4a5-8e780a910fa7,"Sobitan, mono-9-octadecenoate, (Z)",1338-43-8,5.0,0.009293270695705059,,False,14274.938999999998,,d15b0c74-b1ad-4c92-884a-341cae4518c7
2827,d15b0c74-b1ad-4c92-884a-341cae4518c7,4/13/2019 5:00:00 AM,5/20/2019 5:00:00 AM,42255360110000,42,255,Equinor Texas Onshore Properties LLC,Falks Gas Unit 1 C 1H,28.7138,-97.9802,NAD27,12689.9,16779154.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,190f58d0-9953-463c-a564-bc997d3ea066,Acetate compound,Proprietary,5.0,0.009293270695705059,,False,14274.938999999998,Halliburton,d15b0c74-b1ad-4c92-884a-341cae4518c7
