,UploadKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD,PurposeKey,TradeName,Supplier,Purpose,SystemApproach,IsWater,PurposePercentHFJob,PurposeIngredientMSDS,IngredientKey,IngredientName,CASNumber,PercentHighAdditive,PercentHFJob,IngredientComment,IngredientMSDS,MassIngredient,ClaimantCompany,DisclosureKey
1293,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,76b04f1a-c2f3-449a-b5a1-0c434ccb63de,Water,Marathon Oil Corporation,Carrier/Base Fluid,,,,,6d6af0ce-92b0-4b3a-9a42-75084aed6827,Water,7732-18-5,100.0,86.458353,,True,81467888.88,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1294,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,25c8478e-b104-408f-afc5-2dcc40ace348,HCL Acid (12.6%-17.5%),U.S. Well Services,Bulk Acid,,,,,e9827011-7e3e-4342-bfdb-f40d16167524,Hydrogen Chloride,7647-01-0,17.5,0.039366000000000005,,True,37094.0682,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1295,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,25c8478e-b104-408f-afc5-2dcc40ace348,HCL Acid (12.6%-17.5%),U.S. Well Services,Bulk Acid,,,,,608f7629-baf7-416c-952a-389f4072525e,Water,7732-18-5,87.4,0.169319,,True,159545.7901,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1296,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,c198ce53-fa03-4bec-886a-48e5feb872ec,HiFlow 5,Downhole Chemical Solutions,Friction Reducer,,,,,819f432c-f7ef-46d8-81d4-c662e2dac824,Petroleum Distillate Hydrotreated Light,64742-47-8,28.0,0.005072,,True,4779.50054,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1297,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,a24c0a7a-4085-4a0c-9826-4dd3b726171c,ICA-3000,U.S. Well Services,Iron Control Additive,,,,,a2a7db86-b8cd-490a-b6a6-dafad8ec77df,Phosphoric Acid,7664-38-2,1.0,1.6e-05,,True,15.49332,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1298,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,a24c0a7a-4085-4a0c-9826-4dd3b726171c,ICA-3000,U.S. Well Services,Iron Control Additive,,,,,ec3f06a5-da3e-4a2d-86b3-72419c8ac863,Hydroxyphosphonoacetic Acid,23783-26-8,12.0,0.00025,,True,235.1307,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1299,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,67fe1a81-be9d-4cd9-bd1f-98a1f3944cb5,Bio-Rez Hi G-Pod,THRU TUBING SOLUTIONS,Diverter,,,,,ab876cd6-76ae-4e92-9ef5-947a8cbc3331,Proprietary Blend,Proprietary,100.0,0.000162,,True,153.0,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1300,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,c0e9e533-bfa6-4dcb-98f2-6786af06ee6c,Methanol,67-56-1,1.0,2.3e-05,,True,22.07348,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1301,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,f427ce78-93e8-43a7-ad1c-3da1f467341a,Isopropyl alcohol,67-63-0,5.0,0.000117,,True,110.36738999999999,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1302,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,c66eaeec-bb93-4189-a4d4-5effde31f6e8,alkyl oxirane polymer,64366-70-7,5.0,0.000117,,True,110.36738999999999,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1303,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,c1f0a6f3-5f78-4982-9fa9-93fed2f5a8ad,"Acetophenone,thiourea,formaldehyde polymer",68527-49-1,10.0,0.000234,,True,220.73477999999997,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1304,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,586b7b90-ab9e-45e9-ab36-114411ba4492,Pine oil,8002-09-3,10.0,0.000234,,True,220.73477999999997,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1305,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,7f30d234-adde-44dd-8374-809c25c0e2e5,"Dipropylene glycol, monomethyl ether",34590-94-8,10.0,0.000234,,True,220.73477999999997,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1306,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,78e76fde-f153-4089-a76e-acb1160fae60,Formic acid,64-18-6,20.0,0.000469,,True,441.46955999999994,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1307,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,ae8dbe1f-1ee2-47d5-9a9c-de6d1b2bcc65,Cinnamaldehyde,104-55-2,20.0,0.000484,,True,456.47952999999995,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1308,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,299ef02c-7dc5-4a6a-b671-9b4e8569bfbd,AI-304,U.S. Well Services,Acid Corrosion Inhibitors,,,,,c7eadfe6-542f-4737-8636-2b7b2ecf630d,Ethylene glycol,107-21-1,40.0,0.00134,,True,1262.60294,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1309,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,e15a8ab3-5406-46a7-83e1-c0ec200b87f5,Sand,Marathon Oil Corporation,Proppant,,,,,ad8d6efe-9ac4-4b1f-8371-1644503d0536,"Crystalline Silica, quartz",14808-60-7,100.0,13.264267000000002,,True,12498640.0,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1310,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,851838a2-979c-4feb-92fd-c5005697f006,BioSuite QD10,"BioSuite, LLC",Anti-Bacterial Agent,,,,,64f7ab1e-cdb7-4496-920a-7da2afe7cd88,Ethanol,64-17-5,2.0,0.00028199999999999997,,True,265.54827,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1311,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,851838a2-979c-4feb-92fd-c5005697f006,BioSuite QD10,"BioSuite, LLC",Anti-Bacterial Agent,,,,,4b173d5c-5229-4f71-94bf-a99020467e67,Didecyldimethyl ammonium chloride,7173-51-5,11.5,0.001887,,True,1777.6439,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1312,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,da3a7db0-d91a-48e6-b9d3-f9ef60e4b430,NE-70,U.S. Well Services,Surfactant,,,,,88484fb3-0dd1-4b99-a4d9-a8e3af79f19a,Other ingredients,Proprietary,1.0,5e-06,,True,5.14661,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1313,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,da3a7db0-d91a-48e6-b9d3-f9ef60e4b430,NE-70,U.S. Well Services,Surfactant,,,,,cddec115-3ad8-440f-ba7a-14eadeda012d,2-Hydroxypropanol,57-55-6,10.0,5.5e-05,,True,51.46614,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
1314,3c3c203f-5b54-4156-a37f-53b6a6ac2844,9/29/2019 12:00:00 AM,10/20/2019 12:00:00 AM,42255364910000,42,255,Marathon Oil ,Yosko Kinkler Witte PSA 1H,28.874709999999997,-97.951624,NAD27,12040.0,9768332.0,0.0,Texas,Karnes,3,False,False,,,da3a7db0-d91a-48e6-b9d3-f9ef60e4b430,NE-70,U.S. Well Services,Surfactant,,,,,b9da41cf-59b5-4c65-a09e-4d877988a15c,"Alcohols, C10-16, ethoxylated",68002-97-1,20.0,0.000109,,True,102.93228,,3c3c203f-5b54-4156-a37f-53b6a6ac2844
