,UploadKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD,PurposeKey,TradeName,Supplier,Purpose,SystemApproach,IsWater,PurposePercentHFJob,PurposeIngredientMSDS,IngredientKey,IngredientName,CASNumber,PercentHighAdditive,PercentHFJob,IngredientComment,IngredientMSDS,MassIngredient,ClaimantCompany,DisclosureKey
890,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,ba6ba76b-5922-43d6-9a58-62e136a78719,Tetrakis(hydroxymethyl)phosphonium Sulfate,55566-30-8,24.0,0.00032,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
891,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,16566fec-0dc3-4bd4-8883-831ae41b78c9,Polyactide Resin,9051-89-2,98.0,0.00054,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
892,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,6a930957-0f48-461b-bc9d-00cd2cda634e,Ammonium Chloride,12125-02-9,5.0,0.0006900000000000001,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
893,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,1cbbda4f-1628-4893-987f-d303c93f1404,Other components,Proprietary,76.0,0.0010199999999999999,,True,0.0,Innospec Oilfield Services,776b9716-afd3-4922-a750-45e221138d21
894,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,71cd190c-96ff-47e3-8ffc-f69c2df87fa6,"Phosphonic acid, [[(phosphonomethyl)imino]bis[6, 1-hexanediylnitrilobis(methylene)]] tetrakis-",34690-00-1,12.0,0.0016600000000000002,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
895,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,1c922c8b-9173-44f9-b8c7-7d9f7d81918c,"Isotridecanol, ethoxylated",69011-36-5,4.99,0.00199,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
896,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,67145517-08fa-4cb4-8b09-1464d9d9a223,"Distillates (petroleum), hydrotreated light",64742-47-8,30.0,0.01196,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
897,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,,,,,,,,,f140b9f2-0d9a-4f59-8389-c58a0b27b9e8,Crystalline Silica,14808-60-7,100.0,15.52179,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
898,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,1454145d-8da0-4903-9a16-14bb72eb7b2e,BioSuite T20,Innospec,Biocide,,,,,068f860b-d5c6-4804-9c9c-c82152f4c827, ,Listed Below,,,,False,,,776b9716-afd3-4922-a750-45e221138d21
899,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,a2a60599-0ddf-4423-8578-26e916474479,Water,EOG,Carrier/Base Fluid,,,,,95de9f64-03b6-4bd2-a488-107e1b12736c,Water,7732-18-5,100.0,84.42265,,True,0.0,,776b9716-afd3-4922-a750-45e221138d21
900,776b9716-afd3-4922-a750-45e221138d21,8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,42255367930000,42,255,"EOG Resources, Inc.",CHRIS CRAFT A # 1H,29.118603000000004,-97.820761,NAD83,8686.83,9053898.0,0.0,Texas,Karnes,3,False,False,,,f09a9efb-d44f-419c-9b69-6326d4c48565,SS-705,Aegis,Scale Inhibitor,,,,,346bf877-505f-4bcd-9ddf-4e60f7604b0a, ,Listed Below,,,,False,,,776b9716-afd3-4922-a750-45e221138d21
