,UploadKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD,PurposeKey,TradeName,Supplier,Purpose,SystemApproach,IsWater,PurposePercentHFJob,PurposeIngredientMSDS,IngredientKey,IngredientName,CASNumber,PercentHighAdditive,PercentHFJob,IngredientComment,IngredientMSDS,MassIngredient,ClaimantCompany,DisclosureKey
2215,acf0c287-6096-4e9a-a43e-9443c69c43be,2/2/2011 12:00:00 AM,2/2/2011 12:00:00 AM,42255318100000,42,255,"EOG Resources, Inc.",Greenlow Unit #6H,29.034345000000002,-97.501734,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
2810,1d46acb9-29f3-47af-8fc7-2b104dd5653e,2/13/2011 12:00:00 AM,2/13/2011 12:00:00 AM,42255318140000,42,255,"EOG Resources, Inc.",Beynon Unit #2H,28.515999,-98.03137199999999,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
2811,1d46acb9-29f3-47af-8fc7-2b104dd5653e,2/13/2011 12:00:00 AM,2/13/2011 12:00:00 AM,42255318140000,42,255,"EOG Resources, Inc.",Beynon Unit #2H,28.515999,-98.03137199999999,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
3171,21c9f50b-f4e0-4be7-9f49-f3f11efdb098,2/18/2011 12:00:00 AM,2/18/2011 12:00:00 AM,42255318130000,42,255,"EOG Resources, Inc.",Beynon Unit #3H,28.511740000000003,-98.020521,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
3172,21c9f50b-f4e0-4be7-9f49-f3f11efdb098,2/18/2011 12:00:00 AM,2/18/2011 12:00:00 AM,42255318130000,42,255,"EOG Resources, Inc.",Beynon Unit #3H,28.511740000000003,-98.020521,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
3289,2e692ab4-7bd3-49b9-9c3a-1cf250ad8484,2/20/2011 12:00:00 AM,2/20/2011 12:00:00 AM,42255317700000,42,255,BHP Billiton Petroleum,Crow A #1H,28.947308000000003,-97.710236,NAD27,,,,Texas,DeWitt,1,False,False,,,,,,,,,,,,,,,,,,,,
3290,2e692ab4-7bd3-49b9-9c3a-1cf250ad8484,2/20/2011 12:00:00 AM,2/20/2011 12:00:00 AM,42255317700000,42,255,BHP Billiton Petroleum,Crow A #1H,28.947308000000003,-97.710236,NAD27,,,,Texas,DeWitt,1,False,False,,,,,,,,,,,,,,,,,,,,
4075,915956c4-92ba-4fe4-9f85-06877469b43e,3/3/2011 12:00:00 AM,3/3/2011 12:00:00 AM,42255316880000,42,255,"EOG Resources, Inc.",Fischer Unit #2H,29.062889000000002,-97.495994,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
4076,915956c4-92ba-4fe4-9f85-06877469b43e,3/3/2011 12:00:00 AM,3/3/2011 12:00:00 AM,42255316880000,42,255,"EOG Resources, Inc.",Fischer Unit #2H,29.062889000000002,-97.495994,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
4257,c5be7bda-6494-4e0e-950c-a4ee33780989,3/6/2011 12:00:00 AM,3/6/2011 12:00:00 AM,42255317710000,42,255,"EOG Resources, Inc.",Dullnig Unit #5H,29.065625,-97.452608,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
4258,c5be7bda-6494-4e0e-950c-a4ee33780989,3/6/2011 12:00:00 AM,3/6/2011 12:00:00 AM,42255317710000,42,255,"EOG Resources, Inc.",Dullnig Unit #5H,29.065625,-97.452608,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
4752,71536542-711b-4560-a821-33cdadfc328b,3/12/2011 12:00:00 AM,3/12/2011 12:00:00 AM,42255318320000,42,255,"EOG Resources, Inc.",Rainbank West Unit #1H,29.023859,-97.531153,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
4753,71536542-711b-4560-a821-33cdadfc328b,3/12/2011 12:00:00 AM,3/12/2011 12:00:00 AM,42255318320000,42,255,"EOG Resources, Inc.",Rainbank West Unit #1H,29.023859,-97.531153,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
5090,9aab8bc4-30cf-4878-b6a0-8797c8e4749e,3/17/2011 12:00:00 AM,3/17/2011 12:00:00 AM,42255317460000,42,255,"EOG Resources, Inc.",Braune Unit #3H,29.051559,-97.48527800000001,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
5091,9aab8bc4-30cf-4878-b6a0-8797c8e4749e,3/17/2011 12:00:00 AM,3/17/2011 12:00:00 AM,42255317460000,42,255,"EOG Resources, Inc.",Braune Unit #3H,29.051559,-97.48527800000001,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
5574,5040b268-efb3-4d8f-b7e5-e39718cf0a2a,3/24/2011 12:00:00 AM,3/24/2011 12:00:00 AM,42255318430000,42,255,"EOG Resources, Inc.",Braune Unit #2H,29.051003,-97.490876,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
5575,5040b268-efb3-4d8f-b7e5-e39718cf0a2a,3/24/2011 12:00:00 AM,3/24/2011 12:00:00 AM,42255318430000,42,255,"EOG Resources, Inc.",Braune Unit #2H,29.051003,-97.490876,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
5765,0a92432b-3516-425b-bb3a-3afc2b57fff2,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,42255318180000,42,255,"EOG Resources, Inc.",Joseph Unit #5H,28.511231,-98.05456600000001,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
5766,0a92432b-3516-425b-bb3a-3afc2b57fff2,3/26/2011 12:00:00 AM,3/26/2011 12:00:00 AM,42255318180000,42,255,"EOG Resources, Inc.",Joseph Unit #5H,28.511231,-98.05456600000001,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
6119,d39b59a5-46c0-4405-8efb-7a24d9bd4935,3/31/2011 12:00:00 AM,3/31/2011 12:00:00 AM,42255317950000,42,255,"EOG Resources, Inc.",Dullnig Unit #2H,29.062728000000003,-97.461457,NAD27,,,,Texas,Gillette,1,False,False,,,,,,,,,,,,,,,,,,,,
6120,d39b59a5-46c0-4405-8efb-7a24d9bd4935,3/31/2011 12:00:00 AM,3/31/2011 12:00:00 AM,42255317950000,42,255,"EOG Resources, Inc.",Dullnig Unit #2H,29.062728000000003,-97.461457,NAD27,,,,Texas,Gillette,1,False,False,,,,,,,,,,,,,,,,,,,,
6121,cdf66de4-f902-4993-9917-65d4ea794a93,3/31/2011 12:00:00 AM,3/31/2011 12:00:00 AM,42255318750000,42,255,"EOG Resources, Inc.",Joseph Unit #4H,28.511290999999996,-98.06026700000001,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
6122,cdf66de4-f902-4993-9917-65d4ea794a93,3/31/2011 12:00:00 AM,3/31/2011 12:00:00 AM,42255318750000,42,255,"EOG Resources, Inc.",Joseph Unit #4H,28.511290999999996,-98.06026700000001,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
6345,35650c9b-dc9a-4e92-a8c3-44c8785a4e3e,4/4/2011 12:00:00 AM,4/4/2011 12:00:00 AM,42255318430000,42,255,"EOG Resources, Inc.",Fischer Unit #5H,29.065459999999998,-97.492405,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
6346,35650c9b-dc9a-4e92-a8c3-44c8785a4e3e,4/4/2011 12:00:00 AM,4/4/2011 12:00:00 AM,42255318430000,42,255,"EOG Resources, Inc.",Fischer Unit #5H,29.065459999999998,-97.492405,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
7166,b6fc2c8a-3c6d-4ee8-af29-c6e071b8d479,4/15/2011 12:00:00 AM,4/15/2011 12:00:00 AM,42255317370000,42,255,Pioneer Natural Resources,Johnson Trust 01 01H,28.7742,-97.88176999999999,NAD27,,,,Texas,Karnes ,1,False,False,,,,,,,,,,,,,,,,,,,,
7167,b6fc2c8a-3c6d-4ee8-af29-c6e071b8d479,4/15/2011 12:00:00 AM,4/15/2011 12:00:00 AM,42255317370000,42,255,Pioneer Natural Resources,Johnson Trust 01 01H,28.7742,-97.88176999999999,NAD27,,,,Texas,Karnes ,1,False,False,,,,,,,,,,,,,,,,,,,,
7414,97a10af2-7f06-4a0e-a520-6c0cd413b3e8,4/19/2011 12:00:00 AM,4/19/2011 12:00:00 AM,42255318860000,42,255,"EOG Resources, Inc.",Whiteside Unit #2H,28.513213,-98.044814,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
7415,97a10af2-7f06-4a0e-a520-6c0cd413b3e8,4/19/2011 12:00:00 AM,4/19/2011 12:00:00 AM,42255318860000,42,255,"EOG Resources, Inc.",Whiteside Unit #2H,28.513213,-98.044814,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
7679,ce57e792-2922-4a37-8acf-4decffb58c09,4/21/2011 12:00:00 AM,4/21/2011 12:00:00 AM,42255316920000,42,255,Talisman Energy USA Inc.,Wessendorf GU 5-2,41.0,-76.0,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
7680,ce57e792-2922-4a37-8acf-4decffb58c09,4/21/2011 12:00:00 AM,4/21/2011 12:00:00 AM,42255316920000,42,255,Talisman Energy USA Inc.,Wessendorf GU 5-2,41.0,-76.0,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8408,ef5358fc-f9f3-4c61-aa3b-f60aeb072267,5/1/2011 12:00:00 AM,5/1/2011 12:00:00 AM,42255318470000,42,255,ConocoPhillips Company/Burlington Resources,Brown Jenkins A #1,28.939444,-97.800278,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8409,ef5358fc-f9f3-4c61-aa3b-f60aeb072267,5/1/2011 12:00:00 AM,5/1/2011 12:00:00 AM,42255318470000,42,255,ConocoPhillips Company/Burlington Resources,Brown Jenkins A #1,28.939444,-97.800278,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8578,823aedf0-93bc-4c9d-bd3d-4494d9298cec,5/3/2011 12:00:00 AM,5/3/2011 12:00:00 AM,42255318610000,42,255,ConocoPhillips Company/Burlington Resources,Genelle Unit C #1,28.930983,-97.809134,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8579,823aedf0-93bc-4c9d-bd3d-4494d9298cec,5/3/2011 12:00:00 AM,5/3/2011 12:00:00 AM,42255318610000,42,255,ConocoPhillips Company/Burlington Resources,Genelle Unit C #1,28.930983,-97.809134,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8648,0614de5e-8891-46ef-8701-0868a57f2ea3,5/4/2011 12:00:00 AM,5/4/2011 12:00:00 AM,42255318740000,42,255,"EOG Resources, Inc.",Vincent Unit #2H,29.051184000000003,-97.494108,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8649,0614de5e-8891-46ef-8701-0868a57f2ea3,5/4/2011 12:00:00 AM,5/4/2011 12:00:00 AM,42255318740000,42,255,"EOG Resources, Inc.",Vincent Unit #2H,29.051184000000003,-97.494108,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8818,8a540a37-0b93-4746-9992-fe6109ddbf32,5/6/2011 12:00:00 AM,5/6/2011 12:00:00 AM,42255318690000,42,255,"EOG Resources, Inc.",Dragon Unit #4H,29.041115,-97.490276,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8819,8a540a37-0b93-4746-9992-fe6109ddbf32,5/6/2011 12:00:00 AM,5/6/2011 12:00:00 AM,42255318690000,42,255,"EOG Resources, Inc.",Dragon Unit #4H,29.041115,-97.490276,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8820,3b0b48cb-1e41-432f-b46e-f5ee8630b2ee,5/6/2011 12:00:00 AM,5/6/2011 12:00:00 AM,42255318870000,42,255,"EOG Resources, Inc.",Horse Thief Unit #2H,28.513425,-98.040258,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8821,3b0b48cb-1e41-432f-b46e-f5ee8630b2ee,5/6/2011 12:00:00 AM,5/6/2011 12:00:00 AM,42255318870000,42,255,"EOG Resources, Inc.",Horse Thief Unit #2H,28.513425,-98.040258,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8896,7cccc101-71a2-42fc-a636-e9552cbc8fbd,5/7/2011 12:00:00 AM,5/7/2011 12:00:00 AM,42255318810000,42,255,"EOG Resources, Inc.",Vincent Unit #3H,29.050409000000002,-97.495786,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
8897,7cccc101-71a2-42fc-a636-e9552cbc8fbd,5/7/2011 12:00:00 AM,5/7/2011 12:00:00 AM,42255318810000,42,255,"EOG Resources, Inc.",Vincent Unit #3H,29.050409000000002,-97.495786,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9208,0200dbe0-0851-418f-94be-7847f81ea0fd,5/11/2011 12:00:00 AM,5/11/2011 12:00:00 AM,42255317780000,42,255,Talisman Energy USA Inc.,Regmund Family Trust GU 1-1,28.7437,-97.93587,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9209,0200dbe0-0851-418f-94be-7847f81ea0fd,5/11/2011 12:00:00 AM,5/11/2011 12:00:00 AM,42255317780000,42,255,Talisman Energy USA Inc.,Regmund Family Trust GU 1-1,28.7437,-97.93587,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9210,1815107f-67d5-417b-b121-34e9cef3a063,5/11/2011 12:00:00 AM,5/11/2011 12:00:00 AM,42255318850000,42,255,ConocoPhillips Company/Burlington Resources,Smolik B # 1,28.866111,-97.880278,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9211,1815107f-67d5-417b-b121-34e9cef3a063,5/11/2011 12:00:00 AM,5/11/2011 12:00:00 AM,42255318850000,42,255,ConocoPhillips Company/Burlington Resources,Smolik B # 1,28.866111,-97.880278,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9372,eb30055c-32e0-41f6-9ef0-2579dfea9846,5/13/2011 12:00:00 AM,5/13/2011 12:00:00 AM,42255318840000,42,255,ConocoPhillips Company/Burlington Resources,Armstrong Unit A #1,28.900289,-97.84778299999999,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9373,eb30055c-32e0-41f6-9ef0-2579dfea9846,5/13/2011 12:00:00 AM,5/13/2011 12:00:00 AM,42255318840000,42,255,ConocoPhillips Company/Burlington Resources,Armstrong Unit A #1,28.900289,-97.84778299999999,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9424,fb4ba5ed-5ed8-49fc-9232-af7adbbdf5e9,5/14/2011 12:00:00 AM,5/14/2011 12:00:00 AM,42255316860000,42,255,Pioneer Natural Resources,Handy 02 01H,28.8620691,-97.7863283,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9425,fb4ba5ed-5ed8-49fc-9232-af7adbbdf5e9,5/14/2011 12:00:00 AM,5/14/2011 12:00:00 AM,42255316860000,42,255,Pioneer Natural Resources,Handy 02 01H,28.8620691,-97.7863283,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9783,43f3ffa0-c99e-4c95-b53b-32b30002fd4f,5/18/2011 12:00:00 AM,5/18/2011 12:00:00 AM,42255318680000,42,255,ConocoPhillips Company/Burlington Resources,Willeke Unit A #1,28.953939000000002,-97.718323,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
9784,43f3ffa0-c99e-4c95-b53b-32b30002fd4f,5/18/2011 12:00:00 AM,5/18/2011 12:00:00 AM,42255318680000,42,255,ConocoPhillips Company/Burlington Resources,Willeke Unit A #1,28.953939000000002,-97.718323,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10396,829de6e6-d2f8-4062-9097-c9f206d39555,5/26/2011 12:00:00 AM,5/26/2011 12:00:00 AM,42255317610000,42,255,Talisman Energy USA Inc.,Regmund GU 1-1,41.0,-76.0,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10397,829de6e6-d2f8-4062-9097-c9f206d39555,5/26/2011 12:00:00 AM,5/26/2011 12:00:00 AM,42255317610000,42,255,Talisman Energy USA Inc.,Regmund GU 1-1,41.0,-76.0,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10587,407f254d-a75f-40af-80b8-5d0435bba83d,5/28/2011 12:00:00 AM,5/28/2011 12:00:00 AM,42255317990000,42,255,"EOG Resources, Inc.",Max Unit #1H,29.061460999999998,-97.462816,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10588,407f254d-a75f-40af-80b8-5d0435bba83d,5/28/2011 12:00:00 AM,5/28/2011 12:00:00 AM,42255317990000,42,255,"EOG Resources, Inc.",Max Unit #1H,29.061460999999998,-97.462816,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10589,ea259995-5467-4edb-86ca-c42fcae01d2e,5/28/2011 12:00:00 AM,5/28/2011 12:00:00 AM,42255319050000,42,255,ConocoPhillips Company/Burlington Resources,Bargmann Trust Unit A 1,29.096853999999997,-97.667709,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10590,ea259995-5467-4edb-86ca-c42fcae01d2e,5/28/2011 12:00:00 AM,5/28/2011 12:00:00 AM,42255319050000,42,255,ConocoPhillips Company/Burlington Resources,Bargmann Trust Unit A 1,29.096853999999997,-97.667709,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10631,f27f353c-06a7-4e4a-99fd-3b9468f20d1e,5/29/2011 12:00:00 AM,5/29/2011 12:00:00 AM,42255319180000,42,255,"EOG Resources, Inc.",Joseph Unit #2H,28.510109999999997,-98.063234,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10632,f27f353c-06a7-4e4a-99fd-3b9468f20d1e,5/29/2011 12:00:00 AM,5/29/2011 12:00:00 AM,42255319180000,42,255,"EOG Resources, Inc.",Joseph Unit #2H,28.510109999999997,-98.063234,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
10679,12f36af2-cca7-4749-9ffd-c1c7c07e8d8e,5/30/2011 12:00:00 AM,5/30/2011 12:00:00 AM,42255318770000,42,255,Plains Exploration & Production Company,Dzuik Unit 4H,28.942040000000002,-98.04779,NAD27,,,,Texas,Karnes,1,False,False,,,,,,,,,,,,,,,,,,,,
